Trip_ID,Route_ID,Bus_Stop_ID,Scheduled_Arrival,Actual_Arrival,Delay_Minutes,Passenger_Count,Day_of_Week,Weather_Condition,Latitude,Longitude,Bus_Type
TRIP01210,LAG-301,Ikeja,2024-01-02 04:22:00,2024-01-02 04:32:00,10,27,Monday,Foggy,6.453397,3.489017,Articulated
TRIP01211,LAG-101,VI,2024-01-01 06:45:00,2024-01-01 06:50:00,5,42,Monday,Cloudy,6.493596,3.489491,Mini
TRIP01212,LAG-202,CMS,2024-01-01 17:28:00,2024-01-01 17:28:00,0,46,Wednesday,Rainy,6.48813,3.449137,Articulated
TRIP01213,LAG-301,Ojuelegba,2024-01-02 00:08:00,2024-01-02 00:13:00,5,49,Saturday,Rainy,6.441164,3.395828,Standard
TRIP01214,LAG-201,Ikeja,2024-01-01 23:25:00,2024-01-01 23:25:00,0,52,Monday,Cloudy,6.483286,3.497101,Articulated
TRIP01215,LAG-301,Ikeja,2024-01-01 12:41:00,2024-01-01 12:43:00,2,58,Wednesday,Foggy,6.506043,3.477821,Mini
TRIP01216,LAG-301,Lekki,2024-01-01 14:27:00,2024-01-01 14:27:00,0,32,Monday,Sunny,6.595845,3.367191,Mini
TRIP01217,LAG-201,Ajah,2024-01-01 21:35:00,2024-01-01 21:35:00,0,31,Friday,Sunny,6.536437,3.405577,Mini
TRIP01218,LAG-301,Berger,2024-01-01 20:25:00,2024-01-01 20:30:00,5,61,Friday,Foggy,6.469958,3.339938,Articulated
TRIP01219,LAG-101,Ikeja,2024-01-01 20:37:00,2024-01-01 20:37:00,0,20,Monday,Sunny,6.49209,3.397997,Mini
TRIP01220,LAG-102,Berger,2024-01-01 07:37:00,2024-01-01 07:37:00,0,38,Monday,Rainy,6.532079,3.480338,Mini
TRIP01221,LAG-101,Yaba,2024-01-01 21:56:00,2024-01-01 21:56:00,0,65,Tuesday,Rainy,6.503384,3.449187,Articulated
TRIP01222,LAG-101,Berger,2024-01-01 19:13:00,2024-01-01 19:13:00,0,55,Saturday,Rainy,6.518312,3.33125,Mini
TRIP01223,LAG-201,Lekki,2024-01-01 20:09:00,2024-01-01 20:11:00,2,35,Saturday,Sunny,6.494444,3.496435,Mini
TRIP01224,LAG-102,Ojuelegba,2024-01-01 05:45:00,2024-01-01 05:45:00,0,41,Sunday,Rainy,6.51784,3.484688,Articulated
TRIP01225,LAG-201,Lekki,2024-01-02 00:45:00,2024-01-02 00:50:00,5,60,Wednesday,Foggy,6.581264,3.407671,Mini
TRIP01226,LAG-301,Ajah,2024-01-01 20:37:00,2024-01-01 20:37:00,0,45,Wednesday,Rainy,6.497559,3.49434,Mini
TRIP01227,LAG-102,Berger,2024-01-01 12:44:00,2024-01-01 12:46:00,2,28,Thursday,Foggy,6.526201,3.400918,Mini
TRIP01228,LAG-101,Yaba,2024-01-01 17:03:00,2024-01-01 17:13:00,10,39,Wednesday,Cloudy,6.465699,3.470499,Standard
TRIP01229,LAG-301,Yaba,2024-01-01 23:16:00,2024-01-01 23:16:00,0,12,Wednesday,Rainy,6.512146,3.475836,Standard
TRIP01230,LAG-102,Yaba,2024-01-01 13:07:00,2024-01-01 13:07:00,0,41,Monday,Sunny,6.463718,3.351942,Mini
TRIP01231,LAG-301,Yaba,2024-01-01 20:02:00,2024-01-01 20:02:00,0,37,Wednesday,Foggy,6.469809,3.358251,Standard
TRIP01232,LAG-102,CMS,2024-01-02 03:43:00,2024-01-02 03:43:00,0,62,Wednesday,Foggy,6.594487,3.388315,Standard
TRIP01233,LAG-201,Ajah,2024-01-01 23:25:00,2024-01-01 23:45:00,20,20,Tuesday,Foggy,6.58595,3.40826,Standard
TRIP01234,LAG-101,Lekki,2024-01-01 22:02:00,2024-01-01 22:07:00,5,39,Sunday,Rainy,6.60215,3.33853,Mini
TRIP01235,LAG-201,Yaba,2024-01-01 05:08:00,2024-01-01 05:08:00,0,25,Saturday,Foggy,6.462253,3.336692,Articulated
TRIP01236,LAG-201,Ajah,2024-01-01 14:53:00,2024-01-01 14:53:00,0,54,Sunday,Rainy,6.565535,3.352854,Articulated
TRIP01237,LAG-202,VI,2024-01-02 04:31:00,2024-01-02 04:31:00,0,20,Monday,Cloudy,6.434744,3.463195,Standard
TRIP01238,LAG-102,Ojuelegba,2024-01-01 15:30:00,2024-01-01 15:30:00,0,69,Monday,Cloudy,6.563331,3.481862,Articulated
TRIP01239,LAG-102,Ajah,2024-01-01 17:11:00,2024-01-01 17:11:00,0,14,Monday,Foggy,6.498112,3.480862,Standard
TRIP01240,LAG-301,Ikeja,2024-01-02 00:54:00,2024-01-02 01:04:00,10,79,Friday,Rainy,6.488768,3.434562,Mini
TRIP01241,LAG-102,CMS,2024-01-01 07:51:00,2024-01-01 08:06:00,15,40,Friday,Cloudy,6.509244,3.377378,Articulated
TRIP01242,LAG-101,Lekki,2024-01-01 11:38:00,2024-01-01 11:58:00,20,48,Thursday,Foggy,6.454993,3.428571,Articulated
TRIP01243,LAG-301,CMS,2024-01-02 03:45:00,2024-01-02 03:45:00,0,29,Wednesday,Cloudy,6.604789,3.339344,Standard
TRIP01244,LAG-202,VI,2024-01-01 18:10:00,2024-01-01 18:10:00,0,16,Wednesday,Sunny,6.44445,3.356269,Mini
TRIP01245,LAG-201,VI,2024-01-01 15:30:00,2024-01-01 15:30:00,0,14,Thursday,Sunny,6.48538,3.344784,Standard
TRIP01246,LAG-202,Lekki,2024-01-01 20:06:00,2024-01-01 20:06:00,0,41,Wednesday,Rainy,6.599148,3.4906,Articulated
TRIP01247,LAG-202,Lekki,2024-01-01 09:45:00,2024-01-01 09:45:00,0,52,Sunday,Sunny,6.431082,3.467816,Standard
TRIP01248,LAG-102,Berger,2024-01-01 21:12:00,2024-01-01 21:27:00,15,42,Sunday,Foggy,6.445982,3.357446,Standard
TRIP01249,LAG-301,Lekki,2024-01-01 08:01:00,2024-01-01 08:21:00,20,35,Monday,Cloudy,6.475086,3.40649,Articulated
TRIP01250,LAG-201,Lekki,2024-01-01 10:58:00,2024-01-01 11:00:00,2,40,Friday,Cloudy,6.558303,3.499222,Articulated
TRIP01251,LAG-301,Yaba,2024-01-01 11:48:00,2024-01-01 11:48:00,0,69,Tuesday,Cloudy,6.500988,3.358758,Mini
TRIP01252,LAG-301,Ajah,2024-01-01 06:26:00,2024-01-01 06:46:00,20,74,Sunday,Foggy,6.579331,3.414717,Articulated
TRIP01253,LAG-201,Ajah,2024-01-02 00:05:00,2024-01-02 00:07:00,2,43,Saturday,Cloudy,6.55162,3.417578,Standard
TRIP01254,LAG-101,CMS,2024-01-01 10:15:00,2024-01-01 10:35:00,20,17,Wednesday,Foggy,6.536985,3.393066,Articulated
TRIP01255,LAG-202,Ojuelegba,2024-01-02 03:19:00,2024-01-02 03:24:00,5,34,Saturday,Foggy,6.490718,3.403407,Mini
TRIP01256,LAG-102,Ajah,2024-01-02 04:28:00,2024-01-02 04:33:00,5,23,Saturday,Rainy,6.51473,3.464982,Standard
TRIP01257,LAG-101,Berger,2024-01-01 21:49:00,2024-01-01 21:49:00,0,56,Monday,Foggy,6.471701,3.368145,Articulated
TRIP01258,LAG-202,Lekki,2024-01-01 13:48:00,2024-01-01 13:48:00,0,31,Saturday,Cloudy,6.475649,3.331545,Articulated
TRIP01259,LAG-101,VI,2024-01-01 22:29:00,2024-01-01 22:31:00,2,0,Saturday,Sunny,6.599219,3.427104,Mini
TRIP01260,LAG-102,CMS,2024-01-01 09:59:00,2024-01-01 10:09:00,10,48,Wednesday,Cloudy,6.454404,3.426765,Articulated
TRIP01261,LAG-102,VI,2024-01-01 10:34:00,2024-01-01 10:44:00,10,64,Monday,Foggy,6.495108,3.345716,Mini
TRIP01262,LAG-202,VI,2024-01-01 06:39:00,2024-01-01 06:39:00,0,49,Wednesday,Foggy,6.499034,3.4774,Articulated
TRIP01263,LAG-101,Ikeja,2024-01-02 02:26:00,2024-01-02 02:26:00,0,28,Tuesday,Sunny,6.586722,3.494326,Articulated
TRIP01264,LAG-102,VI,2024-01-01 15:47:00,2024-01-01 15:47:00,0,21,Sunday,Foggy,6.486174,3.419436,Mini
TRIP01265,LAG-201,Ojuelegba,2024-01-01 23:14:00,2024-01-01 23:16:00,2,54,Friday,Foggy,6.43904,3.33838,Standard
TRIP01266,LAG-101,Yaba,2024-01-01 22:41:00,2024-01-01 22:41:00,0,26,Wednesday,Foggy,6.491858,3.383658,Mini
TRIP01267,LAG-202,VI,2024-01-01 10:33:00,2024-01-01 10:33:00,0,24,Monday,Rainy,6.484157,3.495734,Standard
TRIP01268,LAG-301,Ikeja,2024-01-01 11:25:00,2024-01-01 11:25:00,0,31,Sunday,Sunny,6.507825,3.428013,Mini
TRIP01269,LAG-202,Ojuelegba,2024-01-01 08:58:00,2024-01-01 09:18:00,20,51,Sunday,Rainy,6.555297,3.433245,Standard
TRIP01270,LAG-202,VI,2024-01-01 15:38:00,2024-01-01 15:38:00,0,23,Saturday,Foggy,6.548453,3.340896,Standard
TRIP01271,LAG-202,VI,2024-01-01 10:52:00,2024-01-01 10:52:00,0,27,Saturday,Foggy,6.577284,3.33516,Standard
TRIP01272,LAG-101,Ikeja,2024-01-01 09:23:00,2024-01-01 09:33:00,10,50,Sunday,Rainy,6.510558,3.36699,Articulated
TRIP01273,LAG-102,Berger,2024-01-01 09:16:00,2024-01-01 09:16:00,0,31,Tuesday,Rainy,6.538541,3.422616,Standard
TRIP01274,LAG-202,Ojuelegba,2024-01-01 07:39:00,2024-01-01 07:39:00,0,23,Monday,Cloudy,6.480702,3.370588,Mini
TRIP01275,LAG-101,Ikeja,2024-01-01 08:40:00,2024-01-01 08:40:00,0,64,Monday,Sunny,6.468054,3.392335,Mini
TRIP01276,LAG-101,Berger,2024-01-01 06:28:00,2024-01-01 06:28:00,0,29,Monday,Foggy,6.60088,3.492293,Articulated
TRIP01277,LAG-101,Ojuelegba,2024-01-01 09:13:00,2024-01-01 09:23:00,10,22,Friday,Rainy,6.518537,3.462214,Articulated
TRIP01278,LAG-102,Yaba,2024-01-02 03:53:00,2024-01-02 04:03:00,10,26,Wednesday,Sunny,6.577851,3.391145,Standard
TRIP01279,LAG-102,Berger,2024-01-02 00:47:00,2024-01-02 00:49:00,2,34,Wednesday,Foggy,6.552774,3.331671,Standard
TRIP01280,LAG-301,Ikeja,2024-01-01 22:14:00,2024-01-01 22:14:00,0,37,Friday,Sunny,6.487641,3.447874,Standard
TRIP01281,LAG-301,CMS,2024-01-01 23:03:00,2024-01-01 23:08:00,5,54,Tuesday,Rainy,6.481435,3.405875,Mini
TRIP01282,LAG-102,CMS,2024-01-01 08:22:00,2024-01-01 08:27:00,5,31,Tuesday,Cloudy,6.551261,3.497853,Mini
TRIP01283,LAG-301,Yaba,2024-01-01 20:00:00,2024-01-01 20:00:00,0,56,Saturday,Sunny,6.590142,3.356582,Standard
TRIP01284,LAG-201,Lekki,2024-01-01 19:28:00,2024-01-01 19:33:00,5,64,Tuesday,Rainy,6.529447,3.376693,Mini
TRIP01285,LAG-101,VI,2024-01-01 09:13:00,2024-01-01 09:13:00,0,52,Thursday,Sunny,6.585575,3.426782,Articulated
TRIP01286,LAG-102,Ajah,2024-01-01 17:19:00,2024-01-01 17:21:00,2,12,Saturday,Foggy,6.520781,3.338698,Articulated
TRIP01287,LAG-101,Ojuelegba,2024-01-01 16:11:00,2024-01-01 16:11:00,0,10,Thursday,Sunny,6.461809,3.415703,Mini
TRIP01288,LAG-201,Ajah,2024-01-02 01:29:00,2024-01-02 01:29:00,0,38,Saturday,Foggy,6.475169,3.408878,Articulated
TRIP01289,LAG-202,Ikeja,2024-01-01 23:54:00,2024-01-01 23:54:00,0,30,Thursday,Foggy,6.565779,3.467353,Mini
TRIP01290,LAG-102,Ojuelegba,2024-01-01 21:14:00,2024-01-01 21:19:00,5,44,Saturday,Foggy,6.449944,3.439464,Standard
TRIP01291,LAG-101,Ajah,2024-01-02 03:56:00,2024-01-02 04:06:00,10,67,Monday,Cloudy,6.510214,3.41988,Mini
TRIP01292,LAG-301,Ojuelegba,2024-01-01 09:04:00,2024-01-01 09:04:00,0,54,Tuesday,Cloudy,6.541819,3.343846,Mini
TRIP01293,LAG-301,Ojuelegba,2024-01-01 10:45:00,2024-01-01 10:45:00,0,45,Monday,Foggy,6.453348,3.447579,Standard
TRIP01294,LAG-201,Ikeja,2024-01-02 01:18:00,2024-01-02 01:23:00,5,12,Sunday,Cloudy,6.458587,3.347733,Standard
TRIP01295,LAG-102,Lekki,2024-01-01 22:02:00,2024-01-01 22:02:00,0,41,Wednesday,Foggy,6.511771,3.348141,Articulated
TRIP01296,LAG-202,VI,2024-01-01 21:14:00,2024-01-01 21:16:00,2,55,Saturday,Cloudy,6.5819,3.470792,Mini
TRIP01297,LAG-301,Berger,2024-01-01 10:01:00,2024-01-01 10:03:00,2,33,Sunday,Cloudy,6.497385,3.490307,Standard
TRIP01298,LAG-101,Berger,2024-01-01 21:42:00,2024-01-01 21:44:00,2,30,Thursday,Rainy,6.57612,3.45076,Articulated
TRIP01299,LAG-102,CMS,2024-01-01 08:23:00,2024-01-01 08:23:00,0,26,Saturday,Sunny,6.541844,3.387964,Standard
TRIP01300,LAG-202,CMS,2024-01-01 11:06:00,2024-01-01 11:26:00,20,54,Thursday,Foggy,6.476122,3.377452,Standard
TRIP01301,LAG-201,Ojuelegba,2024-01-01 07:36:00,2024-01-01 07:51:00,15,51,Saturday,Cloudy,6.600527,3.495852,Mini
TRIP01302,LAG-102,Berger,2024-01-02 03:35:00,2024-01-02 03:35:00,0,47,Thursday,Cloudy,6.573822,3.439873,Articulated
TRIP01303,LAG-201,VI,2024-01-01 23:27:00,2024-01-01 23:29:00,2,45,Friday,Sunny,6.601934,3.485009,Standard
TRIP01304,LAG-202,Ojuelegba,2024-01-01 18:05:00,2024-01-01 18:05:00,0,26,Thursday,Foggy,6.436991,3.39159,Mini
TRIP01305,LAG-202,Ajah,2024-01-01 06:13:00,2024-01-01 06:23:00,10,34,Monday,Rainy,6.439643,3.402572,Articulated
TRIP01306,LAG-201,Yaba,2024-01-01 21:46:00,2024-01-01 21:46:00,0,67,Thursday,Rainy,6.592497,3.438985,Mini
TRIP01307,LAG-202,Ajah,2024-01-01 08:44:00,2024-01-01 08:44:00,0,28,Friday,Cloudy,6.600199,3.39121,Articulated
TRIP01308,LAG-301,Ajah,2024-01-01 21:14:00,2024-01-01 21:14:00,0,40,Friday,Rainy,6.492175,3.446027,Articulated
TRIP01309,LAG-101,Lekki,2024-01-01 13:59:00,2024-01-01 14:01:00,2,25,Thursday,Cloudy,6.485242,3.351293,Articulated
TRIP01310,LAG-201,Berger,2024-01-01 15:56:00,2024-01-01 15:58:00,2,53,Monday,Sunny,6.436964,3.431606,Articulated
TRIP01311,LAG-101,Yaba,2024-01-01 17:30:00,2024-01-01 17:40:00,10,38,Wednesday,Sunny,6.510378,3.343085,Articulated
TRIP01312,LAG-201,Lekki,2024-01-01 08:19:00,2024-01-01 08:21:00,2,54,Thursday,Foggy,6.57372,3.371591,Mini
TRIP01313,LAG-202,VI,2024-01-01 06:55:00,2024-01-01 06:55:00,0,44,Saturday,Rainy,6.463686,3.347319,Standard
TRIP01314,LAG-102,Berger,2024-01-02 01:13:00,2024-01-02 01:28:00,15,16,Monday,Sunny,6.573589,3.459206,Mini
TRIP01315,LAG-101,VI,2024-01-01 10:47:00,2024-01-01 10:47:00,0,36,Monday,Foggy,6.489919,3.422901,Standard
TRIP01316,LAG-202,Lekki,2024-01-02 00:23:00,2024-01-02 00:23:00,0,57,Friday,Cloudy,6.562413,3.429014,Mini
TRIP01317,LAG-101,Ajah,2024-01-02 01:04:00,2024-01-02 01:04:00,0,32,Monday,Foggy,6.439975,3.429926,Mini
TRIP01318,LAG-301,Lekki,2024-01-01 16:00:00,2024-01-01 16:10:00,10,32,Friday,Sunny,6.433062,3.338331,Mini
TRIP01319,LAG-101,Ikeja,2024-01-01 16:28:00,2024-01-01 16:28:00,0,31,Thursday,Foggy,6.491183,3.431379,Standard
TRIP01320,LAG-301,Berger,2024-01-01 17:24:00,2024-01-01 17:24:00,0,54,Thursday,Rainy,6.434656,3.454989,Mini
TRIP01321,LAG-101,Ikeja,2024-01-01 14:48:00,2024-01-01 14:50:00,2,63,Wednesday,Sunny,6.548165,3.365,Mini
TRIP01322,LAG-301,Lekki,2024-01-01 12:42:00,2024-01-01 12:42:00,0,47,Friday,Sunny,6.452069,3.352076,Articulated
TRIP01323,LAG-301,Ojuelegba,2024-01-02 01:12:00,2024-01-02 01:14:00,2,22,Wednesday,Foggy,6.448489,3.468185,Standard
TRIP01324,LAG-301,Ajah,2024-01-01 19:34:00,2024-01-01 19:34:00,0,46,Tuesday,Foggy,6.5382,3.462849,Standard
TRIP01325,LAG-201,Berger,2024-01-01 19:46:00,2024-01-01 19:51:00,5,49,Saturday,Foggy,6.480074,3.438876,Standard
TRIP01326,LAG-202,Lekki,2024-01-01 13:34:00,2024-01-01 13:34:00,0,46,Friday,Cloudy,6.597645,3.335682,Articulated
TRIP01327,LAG-301,Yaba,2024-01-01 05:38:00,2024-01-01 05:38:00,0,47,Saturday,Rainy,6.460781,3.370015,Articulated
TRIP01328,LAG-202,Ikeja,2024-01-02 03:33:00,2024-01-02 03:33:00,0,27,Sunday,Cloudy,6.590096,3.365991,Mini
TRIP01329,LAG-301,Lekki,2024-01-02 00:19:00,2024-01-02 00:19:00,0,40,Saturday,Sunny,6.589562,3.354924,Articulated
TRIP01330,LAG-102,VI,2024-01-01 20:47:00,2024-01-01 20:49:00,2,64,Tuesday,Rainy,6.470754,3.356649,Standard
TRIP01331,LAG-201,Lekki,2024-01-01 19:00:00,2024-01-01 19:02:00,2,62,Wednesday,Sunny,6.484156,3.406155,Articulated
TRIP01332,LAG-102,Lekki,2024-01-01 14:06:00,2024-01-01 14:06:00,0,48,Sunday,Foggy,6.602216,3.379682,Articulated
TRIP01333,LAG-102,Berger,2024-01-02 04:26:00,2024-01-02 04:26:00,0,53,Friday,Rainy,6.474156,3.485599,Mini
TRIP01334,LAG-102,Ojuelegba,2024-01-01 10:07:00,2024-01-01 10:07:00,0,10,Tuesday,Sunny,6.586768,3.347591,Standard
TRIP01335,LAG-201,Ajah,2024-01-01 21:34:00,2024-01-01 21:36:00,2,39,Friday,Cloudy,6.5955,3.445059,Mini
TRIP01336,LAG-101,Ikeja,2024-01-01 10:26:00,2024-01-01 10:26:00,0,47,Wednesday,Rainy,6.462953,3.381635,Standard
TRIP01337,LAG-201,Berger,2024-01-02 03:28:00,2024-01-02 03:28:00,0,60,Friday,Rainy,6.454742,3.352154,Articulated
TRIP01338,LAG-101,Ajah,2024-01-01 05:40:00,2024-01-01 05:42:00,2,34,Monday,Sunny,6.464507,3.346594,Mini
TRIP01339,LAG-301,Berger,2024-01-01 07:10:00,2024-01-01 07:10:00,0,60,Thursday,Foggy,6.524023,3.445111,Articulated
TRIP01340,LAG-101,Lekki,2024-01-01 09:47:00,2024-01-01 09:49:00,2,21,Tuesday,Sunny,6.540028,3.375237,Articulated
TRIP01341,LAG-301,Ojuelegba,2024-01-01 22:48:00,2024-01-01 22:48:00,0,54,Saturday,Foggy,6.529662,3.471506,Mini
TRIP01342,LAG-101,Ikeja,2024-01-02 01:28:00,2024-01-02 01:48:00,20,38,Monday,Foggy,6.458633,3.447602,Mini
TRIP01343,LAG-301,Lekki,2024-01-01 13:03:00,2024-01-01 13:05:00,2,23,Thursday,Rainy,6.569747,3.348195,Standard
TRIP01344,LAG-101,Yaba,2024-01-01 12:18:00,2024-01-01 12:23:00,5,51,Wednesday,Cloudy,6.589284,3.395082,Mini
TRIP01345,LAG-201,CMS,2024-01-01 21:44:00,2024-01-01 21:46:00,2,14,Friday,Foggy,6.484315,3.459562,Articulated
TRIP01346,LAG-101,VI,2024-01-01 23:37:00,2024-01-01 23:52:00,15,11,Thursday,Cloudy,6.594631,3.359713,Articulated
TRIP01347,LAG-102,Berger,2024-01-01 09:56:00,2024-01-01 10:06:00,10,26,Wednesday,Cloudy,6.441775,3.37556,Articulated
TRIP01348,LAG-201,Berger,2024-01-01 05:43:00,2024-01-01 05:58:00,15,52,Saturday,Sunny,6.540806,3.452579,Articulated
TRIP01349,LAG-101,Ikeja,2024-01-01 13:38:00,2024-01-01 13:38:00,0,61,Friday,Cloudy,6.455567,3.469911,Mini
TRIP01350,LAG-201,Ojuelegba,2024-01-01 23:15:00,2024-01-01 23:15:00,0,18,Sunday,Rainy,6.544149,3.398884,Mini
TRIP01351,LAG-202,CMS,2024-01-01 18:24:00,2024-01-01 18:24:00,0,36,Wednesday,Foggy,6.573443,3.49989,Standard
TRIP01352,LAG-102,Berger,2024-01-01 12:10:00,2024-01-01 12:10:00,0,46,Sunday,Rainy,6.476405,3.442686,Mini
TRIP01353,LAG-201,Lekki,2024-01-01 06:09:00,2024-01-01 06:29:00,20,40,Wednesday,Sunny,6.569144,3.353077,Mini
TRIP01354,LAG-202,Lekki,2024-01-01 16:21:00,2024-01-01 16:41:00,20,52,Saturday,Cloudy,6.598762,3.357834,Standard
TRIP01355,LAG-102,Berger,2024-01-01 22:16:00,2024-01-01 22:16:00,0,35,Monday,Foggy,6.572792,3.394314,Mini
TRIP01356,LAG-301,VI,2024-01-01 20:28:00,2024-01-01 20:28:00,0,32,Saturday,Sunny,6.489889,3.496835,Standard
TRIP01357,LAG-102,Ajah,2024-01-02 02:52:00,2024-01-02 02:54:00,2,22,Tuesday,Sunny,6.602581,3.469544,Mini
TRIP01358,LAG-102,Berger,2024-01-01 15:42:00,2024-01-01 15:42:00,0,35,Friday,Sunny,6.442262,3.339626,Standard
TRIP01359,LAG-102,Ikeja,2024-01-01 22:37:00,2024-01-01 22:37:00,0,50,Saturday,Rainy,6.51693,3.473301,Articulated
TRIP01360,LAG-202,VI,2024-01-01 20:24:00,2024-01-01 20:24:00,0,42,Thursday,Rainy,6.554002,3.454418,Mini
TRIP01361,LAG-102,VI,2024-01-01 14:37:00,2024-01-01 14:37:00,0,60,Tuesday,Sunny,6.442372,3.391462,Mini
TRIP01362,LAG-201,Yaba,2024-01-01 18:25:00,2024-01-01 18:25:00,0,19,Thursday,Rainy,6.604339,3.410671,Standard
TRIP01363,LAG-101,Ikeja,2024-01-01 08:02:00,2024-01-01 08:12:00,10,60,Thursday,Rainy,6.534198,3.480721,Mini
TRIP01364,LAG-102,CMS,2024-01-01 18:41:00,2024-01-01 18:41:00,0,35,Friday,Cloudy,6.535753,3.437103,Articulated
TRIP01365,LAG-201,Yaba,2024-01-01 08:02:00,2024-01-01 08:02:00,0,29,Wednesday,Rainy,6.558806,3.384403,Articulated
TRIP01366,LAG-101,CMS,2024-01-01 22:56:00,2024-01-01 22:56:00,0,29,Thursday,Cloudy,6.458439,3.493157,Articulated
TRIP01367,LAG-202,Ojuelegba,2024-01-01 12:39:00,2024-01-01 12:49:00,10,36,Saturday,Rainy,6.563413,3.354459,Standard
TRIP01368,LAG-201,Berger,2024-01-01 21:52:00,2024-01-01 21:52:00,0,55,Thursday,Rainy,6.433495,3.429722,Mini
TRIP01369,LAG-102,Ikeja,2024-01-01 14:39:00,2024-01-01 14:39:00,0,36,Saturday,Rainy,6.50397,3.452072,Mini
TRIP01370,LAG-102,Lekki,2024-01-01 09:58:00,2024-01-01 09:58:00,0,40,Monday,Foggy,6.558138,3.369613,Mini
TRIP01371,LAG-102,Ajah,2024-01-01 13:28:00,2024-01-01 13:38:00,10,19,Wednesday,Cloudy,6.471426,3.436765,Standard
TRIP01372,LAG-101,Ajah,2024-01-01 09:32:00,2024-01-01 09:42:00,10,46,Sunday,Foggy,6.502735,3.373911,Articulated
TRIP01373,LAG-202,Ikeja,2024-01-01 18:05:00,2024-01-01 18:15:00,10,31,Saturday,Cloudy,6.515383,3.364724,Articulated
TRIP01374,LAG-301,Berger,2024-01-01 07:29:00,2024-01-01 07:31:00,2,69,Monday,Sunny,6.49278,3.49926,Standard
TRIP01375,LAG-201,Ikeja,2024-01-01 21:04:00,2024-01-01 21:04:00,0,81,Wednesday,Sunny,6.590432,3.466139,Standard
TRIP01376,LAG-201,Lekki,2024-01-01 15:19:00,2024-01-01 15:19:00,0,31,Thursday,Foggy,6.555772,3.42966,Standard
TRIP01377,LAG-301,CMS,2024-01-02 00:48:00,2024-01-02 00:48:00,0,37,Tuesday,Foggy,6.473018,3.485523,Standard
TRIP01378,LAG-301,Ajah,2024-01-01 16:34:00,2024-01-01 16:34:00,0,19,Thursday,Rainy,6.596646,3.420619,Standard
TRIP01379,LAG-201,Lekki,2024-01-01 09:50:00,2024-01-01 09:52:00,2,23,Wednesday,Sunny,6.495769,3.346855,Mini
TRIP01380,LAG-101,Yaba,2024-01-01 22:02:00,2024-01-01 22:04:00,2,41,Sunday,Foggy,6.508203,3.462257,Articulated
TRIP01381,LAG-201,Lekki,2024-01-01 14:39:00,2024-01-01 14:39:00,0,35,Wednesday,Foggy,6.592152,3.450772,Articulated
TRIP01382,LAG-201,Lekki,2024-01-01 10:37:00,2024-01-01 10:37:00,0,22,Wednesday,Cloudy,6.520523,3.344316,Standard
TRIP01383,LAG-301,Ajah,2024-01-01 06:48:00,2024-01-01 07:08:00,20,21,Tuesday,Rainy,6.532516,3.348612,Standard
TRIP01384,LAG-102,Yaba,2024-01-01 06:13:00,2024-01-01 06:33:00,20,54,Thursday,Foggy,6.460587,3.440165,Standard
TRIP01385,LAG-202,Lekki,2024-01-01 08:57:00,2024-01-01 08:57:00,0,53,Thursday,Sunny,6.547848,3.434465,Mini
TRIP01386,LAG-201,Ajah,2024-01-01 20:37:00,2024-01-01 20:47:00,10,50,Thursday,Sunny,6.44376,3.386256,Articulated
TRIP01387,LAG-102,Ojuelegba,2024-01-01 16:55:00,2024-01-01 16:55:00,0,53,Monday,Rainy,6.467114,3.37063,Mini
TRIP01388,LAG-102,Yaba,2024-01-01 22:21:00,2024-01-01 22:21:00,0,56,Sunday,Foggy,6.501947,3.369835,Articulated
TRIP01389,LAG-301,Ikeja,2024-01-02 00:55:00,2024-01-02 00:55:00,0,20,Monday,Rainy,6.431241,3.445643,Mini
TRIP01390,LAG-101,Ikeja,2024-01-01 22:00:00,2024-01-01 22:10:00,10,21,Saturday,Sunny,6.455656,3.357143,Mini
TRIP01391,LAG-101,Berger,2024-01-02 04:15:00,2024-01-02 04:20:00,5,32,Saturday,Sunny,6.538946,3.382516,Mini
TRIP01392,LAG-201,Ojuelegba,2024-01-01 16:02:00,2024-01-01 16:02:00,0,41,Tuesday,Sunny,6.564703,3.467859,Standard
TRIP01393,LAG-202,Ajah,2024-01-01 20:29:00,2024-01-01 20:29:00,0,38,Saturday,Foggy,6.565071,3.412259,Articulated
TRIP01394,LAG-101,VI,2024-01-01 06:29:00,2024-01-01 06:39:00,10,48,Saturday,Cloudy,6.588858,3.344861,Mini
TRIP01395,LAG-301,Yaba,2024-01-01 12:12:00,2024-01-01 12:27:00,15,47,Sunday,Sunny,6.465159,3.46687,Articulated
TRIP01396,LAG-201,VI,2024-01-01 06:53:00,2024-01-01 07:03:00,10,48,Saturday,Sunny,6.480601,3.491884,Articulated
TRIP01397,LAG-301,Lekki,2024-01-01 08:09:00,2024-01-01 08:09:00,0,41,Thursday,Foggy,6.530764,3.439676,Standard
TRIP01398,LAG-102,Lekki,2024-01-01 08:02:00,2024-01-01 08:02:00,0,22,Monday,Rainy,6.598064,3.33758,Standard
TRIP01399,LAG-202,Lekki,2024-01-01 14:43:00,2024-01-01 14:43:00,0,40,Saturday,Rainy,6.593147,3.443211,Standard
TRIP01400,LAG-201,Ajah,2024-01-01 19:45:00,2024-01-01 19:55:00,10,35,Saturday,Foggy,6.432324,3.422143,Articulated
